"","Id","Name","Year","WebId"
"2061",99113049,"FARRERDALE","1951",2898
"2062",99113050,"FENWOOD","1973",2899
"2063",99113051,"FERTILE","1969",2900
"2064",99113052,"FILLMORE","1973",2901
"2065",99113053,"FLAP JACK","1961",3180
"2066",99113054,"FLEMING CDA EPF","1951",2902
"2067",99113055,"FLEMING SOUTH","1971",2903
"2068",99113056,"FLINTOFT","1981",3094
"2069",99113057,"FOAM LAKE","1975",2905
"2070",99113058,"FOAM LAKE","1923",2904
"2071",99113059,"FOND DU LAC","1905",3369
"2072",99113060,"FORT QU'APPELLE","1911",2906
"2073",99113061,"FORT WALSH","1952",3181
"2074",99113062,"FOSTER LAKE","1962",3370
"2075",99113063,"FOX VALLEY","1951",3095
"2076",99113064,"FOXFORD","1971",3290
"2077",99113065,"FRANCIS","1922",2907
"2078",99113066,"FRENCHMAN BUTTE","1951",3218
"2079",99113067,"FRENCHMAN VALLEY","1973",3182
"2080",99113068,"FRONTIER","1973",3183
"2081",99113069,"GAINSBOROUGH","1973",2908
"2082",99113070,"GARDEN HEAD","1911",3096
"2083",99113071,"GATEHOUSE","1959",3291
"2084",99113072,"GEIKIE RIVER","1985",3371
"2085",99113073,"GILROY CDA EPF","1951",3097
"2086",99113074,"GLASLYN 2","1983",3221
"2087",99113075,"GLASLYN CDA","1981",3220
"2088",99113076,"GLASLYN CDA EPF","1909",3219
"2089",99113077,"GLASNEVIN","1973",2909
"2090",99113078,"GLEN MORAY","1961",2910
"2091",99113079,"GLENBUSH","1974",3223
"2092",99113080,"GLENBUSH","1951",3222
"2093",99113081,"GLENSIDE","1971",3292
"2094",99113082,"GLENTWORTH","1973",3098
"2095",99113083,"GOLDEN PRAIRIE","1971",3099
"2096",99113084,"GOOD SPIRIT LAKE","1965",2911
"2097",99113085,"GOODSOIL","1956",3372
"2098",99113086,"GRASSWOOD","1981",3293
"2099",99113087,"GRAVELBOURG","1911",3100
"2100",99113088,"GRAVELBOURG CDA EPF","1951",3101
"2101",99113089,"GRAYSON","1985",2912
"2102",99113090,"GREEN LAKE","1962",3373
"2103",99113091,"GRENFELL","1883",2913
"2104",99113092,"GUERNSEY","1973",2914
"2105",99113093,"GUERNSEY CDA EPF","1951",2915
"2106",99113094,"GULL LAKE","1971",3102
"2107",99113095,"GULL LAKE CDA EPF","1956",3103
"2108",99113096,"HAFFORD","1951",3294
"2109",99113097,"HAGUE","1970",3295
"2110",99113098,"HALCYONIA","1914",3296
"2111",99113099,"HANDSWORTH","1976",2916
"2112",99113100,"HARDY","1959",2917
"2113",99113101,"HARRIS","1922",3297
"2114",99113102,"HAZENMORE","1953",3104
"2115",99113103,"HENRIBOURG","1982",3298
"2116",99113104,"HENRIBOURG CDA EPF","1951",3299
"2117",99113105,"HERBERT","1973",3105
"2118",99113106,"HERBERT 2","1984",3106
"2119",99113107,"HERSCHEL","1984",3225
"2120",99113108,"HERSCHEL","1958",3224
"2121",99113109,"HEWARD","1971",2918
"2122",99113110,"HIGH POINT","1928",3107
"2123",99113111,"HILLMOND","1970",3226
"2124",99113112,"HILLMOND 2","1970",3227
"2125",99113113,"HIRSCH","1973",2919
"2126",99113114,"HODGEVILLE","1955",3108
"2127",99113115,"HODGEVILLE 2","1962",3109
"2128",99113116,"HOEY","1986",3300
"2129",99113117,"HOLBEIN","1982",3301
"2130",99113118,"HOLDFAST","1961",2920
"2131",99113119,"HUBBARD","1908",2921
"2132",99113120,"HUDSON BAY","2001",7550
"2133",99113121,"HUDSON BAY","1943",3438
"2134",99113122,"HUDSON BAY 13W","1993",6878
"2135",99113123,"HUDSON BAY 2","1963",3440
"2136",99113124,"HUDSON BAY A","1978",3439
"2137",99113125,"HUDSON BAY(AUT)","2007",46367
"2138",99113126,"HUGHTON","1922",3110
"2139",99113127,"HUMBOLDT","1880",2922
"2140",99113128,"HUMBOLDT","1974",2923
"2141",99113129,"ILE A LA CROSSE","1962",3374
"2142",99113130,"ILLERBRUN","1910",3111
"2143",99113131,"IMPERIAL","1911",2924
"2144",99113132,"INDIAN HEAD CDA","1885",2925
"2145",99113133,"INDIAN HEAD PFRA","1960",2926
"2146",99113134,"INGEBRIGHT LAKE","1964",3112
"2147",99113135,"INSINGER","1977",2927
"2148",99113136,"INSINGER","1979",2928
"2149",99113137,"INSTOW","1950",3113
"2150",99113138,"ISLAND FALLS","1929",3375
"2151",99113139,"ISLAND FALLS (AUT)","2004",42883
"2152",99113140,"ISLAND FALLS 2","1938",3376
"2155",99113141,"KAMSACK","1908",2929
"2156",99113142,"KEELEY LAKE","1996",27280
"2157",99113143,"KELFIELD","1973",3228
"2158",99113144,"KELLIHER","1951",2930
"2159",99113145,"KELVINGTON","1953",3441
"2160",99113146,"KELVINGTON EXP ST","1951",3442
"2161",99113147,"KENASTON","1984",2931
"2162",99113148,"KERROBERT","1964",3229
"2163",99113149,"KEY LAKE","1976",3377
"2165",99113150,"KEY LAKE A","2001",10941
"2166",99113151,"KHEDIVE","1961",2932
"2167",99113152,"KINCAID","1951",3114
"2168",99113153,"KINDERSLEY","1910",3230
"2169",99113154,"KINDERSLEY A","1984",3231
"2170",99113155,"KINDERSLEY CDA EPF","1951",3232
"2171",99113156,"KINDERSLEY KY","1958",3233
"2172",99113157,"KINGSMERE","1959",3378
"2173",99113158,"KINISTINO","1911",3302
"2174",99113159,"KINOOSAO","1962",3379
"2175",99113160,"KIPLING","1949",2933
"2176",99113161,"KIPLING SOUTH 21","1991",6949
"2177",99113162,"KISBEY","1959",2934
"2178",99113163,"KLINTONEL","1910",3115
"2179",99113164,"KRISTNES","1956",2935
"2180",99113165,"KRONAU","1961",2936
"2181",99113166,"KRYDOR","1970",3303
"2182",99113167,"KUROKI","1958",2937
"2183",99113168,"KYLE CDA EPF","1954",3116
"2184",99113169,"KYLE I","1976",3117
"2185",99113170,"KYLE SOUTH","1974",3118
"2186",99113171,"LA RONGE A","1959",3381
"2187",99113172,"LA RONGE RCS","1999",29371
"2188",99113173,"LAC LA RONGE","1921",3380
"2189",99113174,"LAC VERT","1972",3443
"2190",99113175,"LAFLECHE","1971",3119
"2191",99113176,"LAJORD","1966",2938
"2192",99113177,"LAKE ALMA","1973",2939
"2193",99113178,"LAMPMAN","1971",2940
"2195",99113179,"LANGENBURG","1959",2941
"2196",99113180,"LANGHAM 2W","1990",3271
"2197",99113181,"LAPORTE","1973",3065
"2198",99113182,"LASHBURN","1970",3234
"2199",99113183,"LASHBURN 1","2000",30619
"2200",99113184,"LAST MOUNTAIN CS","1975",2942
"2201",99113185,"LEADER","1922",3120
"2202",99113186,"LEADER 2","1951",3121
"2203",99113187,"LEADER AIRPORT","1996",10795
"2204",99113188,"LEASK","1984",3305
"2205",99113189,"LEASK","1953",3304
"2206",99113190,"LEBRET","1953",2943
"2207",99113191,"LEMBERG","1985",2944
"2208",99113192,"LEMBERG","1960",2945
"2209",99113193,"LENEY","1962",3306
"2210",99113194,"LEOVILLE","1963",3382
"2211",99113195,"LEROSS","1940",2946
"2212",99113196,"LEROY","1980",2947
"2213",99113197,"LESTOCK","1920",2948
"2214",99113198,"LIBERTY","1952",2949
"2215",99113199,"LIDGETT","1922",3184
"2216",99113200,"LIMERICK","1951",3122
"2217",99113201,"LINTLAW","1926",3444
"2218",99113202,"LIPTON","1947",2950
"2219",99113203,"LIPTON 2","1979",2951
"2220",99113204,"LISIEUX","1956",3185
"2221",99113205,"LLOYDMINSTER","1904",3235
"2222",99113206,"LLOYDMINSTER 12E","1974",3236
"2223",99113207,"LOON LAKE","1930",3383
"2224",99113208,"LOON LAKE CDA EPF","1951",3384
"2226",99113209,"LORLIE","1958",2952
"2227",99113210,"LOST RIVER","1911",3418
"2228",99113211,"LOVERNA CDA EPF","1951",3237
"2229",99113212,"LUCKY LAKE","1965",3123
"2230",99113213,"LUCKY LAKE","1996",10724
"2231",99113214,"LUMSDEN","1922",2953
"2232",99113215,"LUMSDEN 2","1953",2954
"2233",99113216,"LUMSDEN 3","1968",2955
"2234",99113217,"LUSELAND","1910",3238
"2235",99113218,"MACDOWALL","1914",3307
"2236",99113219,"MACKLIN","2007",45827
"2237",99113220,"MACKLIN","1918",3239
"2238",99113221,"MACOUN","1971",2956
"2239",99113222,"MACRORIE","1955",3124
"2240",99113223,"MAIDSTONE","1964",3240
"2241",99113224,"MANKOTA","1962",3186
"2242",99113225,"MANKOTA 2","1971",3187
"2243",99113226,"MANOR","1990",2957
"2244",99113227,"MANOR","1971",2958
"2245",99113228,"MAPLE CREEK","1996",10667
"2246",99113229,"MAPLE CREEK","1884",3125
"2247",99113230,"MAPLE CREEK CDA EPF","1954",3127
"2248",99113231,"MAPLE CREEK H S","1984",3128
"2249",99113232,"MAPLE CREEK NORTH","1951",3126
"2250",99113233,"MARCELIN","1962",3308
"2251",99113234,"MARGO","1958",2959
"2252",99113235,"MARQUIS","1931",2960
"2253",99113236,"MARTENSVILLE","1981",3309
"2254",99113237,"MARYFIELD","1970",2961
"2255",99113238,"MATADOR","1976",3129
"2256",99113239,"MATADOR","1972",3130
"2257",99113240,"MAXIM","1973",2962
"2258",99113241,"MAYMONT","1976",3241
"2259",99113242,"MCKAGUE","1971",3445
"2260",99113243,"MCKAGUE 2","1985",3446
"2261",99113244,"MCLENNAN LAKE","1993",6874
"2262",99113245,"MEADOW LAKE","1967",3385
"2263",99113246,"MEADOW LAKE","1996",10198
"2264",99113247,"MEADOW LAKE 2","1923",3387
"2265",99113248,"MEADOW LAKE A","1977",3386
"2266",99113249,"MEDSTEAD","1990",3242
"2267",99113250,"MELFORT","1901",3310
"2268",99113251,"MELFORT","1996",10727
"2269",99113252,"MELFORT CDA","1961",3311
"2270",99113253,"MELVILLE","1956",2963
"2272",99113254,"MERRYFLAT","1949",3188
"2273",99113255,"MIDALE","1922",2964
"2274",99113256,"MIDALE","1992",6867
"2275",99113257,"MILDEN","1984",3313
"2276",99113258,"MILDRED","1984",3388
"2277",99113259,"MILE 97","1981",3419
"2278",99113260,"MINTON","1954",3189
"2279",99113261,"MISSINIPE","1993",6875
"2280",99113262,"MISTATIM","1977",3447
"2281",99113263,"MITCHELLTON","1971",3131
"2282",99113264,"MOLANOSA","1971",3389
"2283",99113265,"MONTMARTRE","1986",2965
"2284",99113266,"MONTMARTRE","1971",2966
"2285",99113267,"MONTREAL LAKE","1959",3390
"2286",99113268,"MOOSE JAW A","1943",2967
"2287",99113269,"MOOSE JAW CHAB","1884",2968
"2288",99113270,"MOOSE JAW CS","1998",27476
"2289",99113271,"MOOSE JAW SNOW","2007",46067
"2290",99113272,"MOOSE MOUNTAIN PARK","1973",2969
"2291",99113273,"MOOSE MOUNTAIN RESERVOIR","1973",2970
"2292",99113274,"MOOSOMIN","1900",2971
"2293",99113275,"MORTLACH EXP ST","1954",2972
"2294",99113276,"MUENSTER","1904",2973
"2295",99113277,"MUSKIKI SPRINGS","1923",3314
"2296",99113278,"NASHLYN","1911",3190
"2297",99113279,"NEIDPATH","1973",3132
"2298",99113280,"NEILBURG","1983",3243
"2299",99113281,"NEUDORF","1986",2974
"2300",99113282,"NEVILLE","1973",3133
"2301",99113283,"NIPAWIN","1997",10195
"2302",99113284,"NIPAWIN","2005",44103
"2304",99113285,"NIPAWIN 2","1927",3421
"2305",99113286,"NIPAWIN A","1973",3420
"2307",99113287,"NOKOMIS","1922",2975
"2308",99113288,"NORQUAY","1997",27550
"2310",99113289,"NORTH BATTLEFORD","2005",44084
"2311",99113290,"NORTH BATTLEFORD A","1942",3244
"2312",99113291,"NORTH BATTLEFORD RCS","2006",44344
"2313",99113292,"NORTHGATE","1973",2976
"2314",99113293,"NORTHSIDE","1952",3315
"2315",99113294,"ODESSA","1971",2977
"2316",99113295,"ONION LAKE","1903",3245
"2317",99113296,"ORMISTON","1951",2978
"2318",99113297,"OSAGE","1966",2979
"2319",99113298,"OSLER 6 N","1997",27321
"2320",99113299,"OTTER RAPIDS","1964",3391
"2321",99113300,"OUNGRE","1984",2980
"2322",99113301,"OUTLOOK","1915",3316
"2323",99113302,"OUTLOOK 2","1961",3317
"2324",99113303,"OUTLOOK PFRA","1952",3318
"2325",99113304,"OXBOW","1949",2981
"2326",99113305,"PADDOCKWOOD EXP ST","1951",3422
"2327",99113306,"PALMER","1962",3134
"2328",99113307,"PAMBRUN CDA EPF","1956",3135
"2329",99113308,"PANGMAN","1990",2982
"2330",99113309,"PARKBEG","1981",2983
"2331",99113310,"PARKERVIEW","1979",2984
"2332",99113311,"PARKERVIEW 2","1993",6868
"2333",99113312,"PARKSIDE CDA EPF","1929",3319
"2334",99113313,"PASQUA","1954",2985
"2335",99113314,"PASWEGIN","1921",2986
"2336",99113315,"PAYNTON","1970",3246
"2337",99113316,"PELLY","1951",3448
"2338",99113317,"PELLY 2","1978",3449
"2339",99113318,"PENNANT","1922",3136
"2340",99113319,"PENSE","1894",2987
"2341",99113320,"PENZANCE","1976",2988
"2342",99113321,"PIERCELAND","1956",3392
"2343",99113322,"PIERCELAND EXP ST","1955",3393
"2344",99113323,"PILGER","1911",3320
"2345",99113324,"PLEASANTDALE","1985",3450
"2346",99113325,"PORCUPINE PLAIN","1953",3451
"2347",99113326,"PORCUPINE PLAIN 2","1953",3452
"2348",99113327,"PORCUPINE PLAIN 3","1954",3453
"2349",99113328,"PORTREEVE","1981",3137
"2350",99113329,"PRAIRIE RIVER","1956",3454
"2351",99113330,"PREECEVILLE","1970",2989
"2352",99113331,"PREECEVILLE 2","1992",6869
"2353",99113332,"PRINCE","1907",3247
"2354",99113333,"PRINCE ALBERT","1884",3321
"2355",99113334,"PRINCE ALBERT A","1942",3322
"2356",99113335,"PRINCE ALBERT WEYERHAEUSER SNOW","2007",46627
"2357",99113336,"PRONGUA","1927",3248
"2358",99113337,"PUNNICHY","1957",2990
"2359",99113338,"QU'APPELLE","1877",2991
"2360",99113339,"QU'APPELLE 1","1976",2992
"2361",99113340,"QUILL LAKE","1911",2993
"2362",99113341,"QUINTON","1971",2994
"2363",99113342,"RABBIT LAKE","1930",3249
"2364",99113343,"RADISSON 1","1976",3323
"2365",99113344,"RADISSON 2","1976",3324
"2366",99113345,"RADVILLE","1951",2995
"2367",99113346,"RADVILLE 2","1971",2997
"2368",99113347,"RADVILLE MURRAY","1973",2996
"2369",99113348,"RAVENSCRAG","1956",3191
"2370",99113349,"RAYMORE","1963",2998
"2371",99113350,"READLYN","1934",3138
"2372",99113351,"REDVERS","1974",3000
"2373",99113352,"REDVERS","1950",2999
"2374",99113353,"REDVERS","1978",3001
"2375",99113354,"REGINA BUSCH","2003",42263
"2376",99113355,"REGINA CATHEDRAL","1959",3003
"2377",99113356,"REGINA CDA","1932",3004
"2378",99113357,"REGINA CITY GREENHOUSES","1962",3005
"2379",99113358,"REGINA CO-OP UPGRADER SNOW","2007",46587
"2380",99113359,"REGINA COTE","1997",27546
"2381",99113360,"REGINA EXP FARM SUBSTN","1959",3006
"2382",99113361,"REGINA GILMOUR","1970",3007
"2383",99113362,"REGINA HILLSDALE","1959",3008
"2384",99113363,"REGINA INT'L A","1883",3002
"2385",99113364,"REGINA KING","1967",3009
"2386",99113365,"REGINA LEGISLATIVE GRNDS","1952",3010
"2387",99113366,"REGINA MEMORIAL GARDENS","1959",3011
"2388",99113367,"REGINA NORMANDY HEIGHTS","1960",3012
"2389",99113368,"REGINA RCMP SNOW","2007",46607
"2390",99113369,"REGINA RCS","1999",28011
"2391",99113370,"REGINA SIAST SNOW","2007",46588
"2392",99113371,"REGINA SOUTH HILLSDALE","1960",3013
"2393",99113372,"REGINA TRANSCONA","1959",3014
"2394",99113373,"REGINA UNIVERSITY","1968",2838
"2395",99113374,"REGINA WATERWORKS","1952",3015
"2396",99113375,"REGINA WHITMORE","1963",3016
"2397",99113376,"RICHLEA","1961",3139
"2398",99113377,"RIDGEDALE","1929",3423
"2399",99113378,"RIVERHURST","1967",3140
"2400",99113379,"ROADENE","1936",3141
"2401",99113380,"ROBSART","1971",3192
"2402",99113381,"ROCANVILLE","1968",3017
"2403",99113382,"ROCK POINT","1973",3142
"2404",99113383,"ROCKGLEN (AUT)","1971",3193
"2405",99113384,"ROSETOWN","1981",3250
"2406",99113385,"ROSETOWN CDA EPF","1916",3251
"2407",99113386,"ROSETOWN EAST","1996",10784
"2408",99113387,"ROSTHERN","1910",3325
"2409",99113388,"ROWANS RAVINE PARK","1963",3018
"2410",99113389,"ROWATT","1952",3019
"2411",99113390,"RUDDELL","1985",3252
"2412",99113391,"RUSH LAKE","1952",3143
"2413",99113392,"RUTHILDA","1941",3253
"2414",99113393,"SALT LAKE","1958",3257
"2415",99113394,"SALTCOATS","1991",6870
"2416",99113395,"SANCTUARY","1976",3144
"2417",99113396,"SASK POWER FLETCHER ROAD SNOW","2007",46687
"2418",99113397,"SASKATOON","1941",3327
"2419",99113398,"SASKATOON 1","1976",3331
"2420",99113399,"SASKATOON 2","1977",3332
"2422",99113400,"SASKATOON CENTRAL AVE","1974",3329
"2423",99113401,"SASKATOON DIEFENBAKER INT'L A","1892",3328
"2424",99113402,"SASKATOON KERNEN FARM","1993",6872
"2425",99113403,"SASKATOON KERNEN FARM CS","1996",27489
"2426",99113404,"SASKATOON NATIONAL HYDROLOGY SNOW","2007",46707
"2427",99113405,"SASKATOON NRC","1952",3330
"2429",99113406,"SASKATOON SRC","1963",3333
"2430",99113407,"SASKATOON U OF S","1915",3334
"2431",99113408,"SASKATOON WATER TP","1974",3335
"2432",99113409,"SCOTSTOWN","1962",3258
"2433",99113410,"SCOTT CDA","1911",3259
"2434",99113411,"SCOTT CS","1998",27490
"2435",99113412,"SEDLEY","1982",3021
"2436",99113413,"SEDLEY","1937",3020
"2437",99113414,"SEMANS","1922",3022
"2438",99113415,"SENATE","1952",3194
"2439",99113416,"SERATH","1980",3023
"2440",99113417,"SHACKLETON CDA EPF","1951",3145
"2441",99113418,"SHAMROCK","1945",3146
"2442",99113419,"SHAUNAVON","1915",3147
"2443",99113420,"SHAUNAVON 2","1971",3149
"2444",99113421,"SHAUNAVON 3","1971",3150
"2445",99113422,"SHAUNAVON CDA EPF","1951",3148
"2446",99113423,"SINTALUTA","1970",3024
"2447",99113424,"SMILEY","1987",3260
"2448",99113425,"SMOKY BURN","1983",3424
"2449",99113426,"SMOKY BURN CDA EPF","1951",3425
"2450",99113427,"SMOOTH STONE RIVER","1989",3395
"2451",99113428,"SNOWDEN CDA EPF","1951",3426
"2452",99113429,"SNOWDEN WHITETAIL","2000",30454
"2453",99113430,"SOMME CDA EPF","1953",3455
"2454",99113431,"SONNINGDALE","1984",3261
"2455",99113432,"SOUTH MONTREAL LAKE DNR","1960",3396
"2456",99113433,"SOUTHEND","1996",10242
"2457",99113434,"SOVEREIGN","1954",3262
"2458",99113435,"SOVEREIGN","1984",3263
"2459",99113436,"SPALDING","1990",3025
"2460",99113437,"SPIRITWOOD","1945",3397
"2461",99113438,"SPIRITWOOD WEST","1996",10850
"2462",99113439,"SPRUCE LAKE","1955",3264
"2463",99113440,"SPY HILL","1971",3026
"2464",99113441,"SQUAW RAPIDS","1966",3427
"2465",99113442,"ST DONATUS","1973",3254
"2466",99113443,"ST LOUIS","1970",3326
"2467",99113444,"ST WALBURG","1912",3255
"2468",99113445,"ST WALBURG","1983",3256
"2469",99113446,"STANLEY","1965",3398
"2470",99113447,"STAR CITY","1985",3336
"2471",99113448,"STAR CITY CDA EPF","1951",3337
"2472",99113449,"STEWART VALLEY","1984",3151
"2473",99113450,"STOCKHOLM","1979",3027
"2474",99113451,"STONY RAPIDS","1960",3399
"2476",99113452,"STONY RAPIDS A","1986",3394
"2477",99113453,"STORNOWAY","1984",3028
"2478",99113454,"STOUGHTON","1991",6866
"2479",99113455,"STRANRAER","1964",3265
"2480",99113456,"STRASBOURG","1910",3029
"2481",99113457,"STRASBOURG EXP ST","1951",3030
"2482",99113458,"STRONGFIELD","1931",3152
"2483",99113459,"STURGEON CROSSING","1959",3338
"2484",99113460,"SUMMERBERRY","1973",3031
"2485",99113461,"SURBITON","1916",3339
"2486",99113462,"SURPRISE","1923",3153
"2487",99113463,"SUTHERLAND","1943",3340
"2488",99113464,"SWIFT CURRENT","1885",3154
"2490",99113465,"SWIFT CURRENT A","1938",3155
"2491",99113466,"SWIFT CURRENT CDA","1959",3157
"2492",99113467,"SWIFT CURRENT CDA SRL","1956",3156
"2493",99113468,"THEODORE","1970",3032
"2494",99113469,"TISDALE","1954",3428
"2495",99113470,"TISDALE SOUTH","1993",6876
"2496",99113471,"TOGO","1970",3033
"2497",99113472,"TOMPKINS","1984",3158
"2498",99113473,"TONKIN","1994",26999
"2499",99113474,"TORQUAY","1973",3034
"2500",99113475,"TREELON","1971",3195
"2501",99113476,"TREGARVA","1967",3035
"2502",99113477,"TRIBUNE","1937",3036
"2503",99113478,"TUGASKE","1922",3037
"2504",99113479,"TUGASKE CDA EPF","1961",3038
"2505",99113480,"TURTLEFORD","1920",3266
"2506",99113481,"TURTLEFORD CDA EPF","1951",3267
"2507",99113482,"TYVAN","1985",3039
"2508",99113483,"UNITY","1959",3268
"2509",99113484,"UNITY SOUTH","1986",3269
"2510",99113485,"URANIUM CITY (AUT)","1998",9831
"2511",99113486,"URANIUM CITY A","1953",3400
"2512",99113487,"VAL MARIE SOUTHEAST","1996",10821
"2513",99113488,"VAL-MARIE","1937",3196
"2514",99113489,"VAL-MARIE EXP ST","1955",3197
"2515",99113490,"VALJEAN","1951",3159
"2516",99113491,"VALLEY PARK","1962",3341
"2517",99113492,"VALPARAISO","1963",3429
"2518",99113493,"VANSCOY COMINCO","1967",3343
"2519",99113494,"VANSCOY UPPER AIR","1962",3342
"2520",99113495,"VEREGIN","1970",3040
"2521",99113496,"VICEROY CDA EPF","1956",3198
"2522",99113497,"VICEROY EXP ST","1951",3199
"2523",99113498,"VICTOIRE","1957",3401
"2524",99113499,"VIDORA","1918",3200
"2525",99113500,"VISCOUNT","1973",3344
"2526",99113501,"VONDA","1984",3345
"2527",99113502,"WAKAW","1963",3346
"2528",99113503,"WALDRON","1985",3041
"2529",99113504,"WAPASHOE","1914",3160
"2530",99113505,"WAPELLA","1971",3042
"2531",99113506,"WAPELLA NEWFINLAND","1979",3043
"2532",99113507,"WAPELLA PIPESTONE","1982",3044
"2533",99113508,"WAPELLA ST PAULS","2002",27231
"2534",99113509,"WARMLEY","1973",3045
"2535",99113510,"WASECA","1907",3270
"2536",99113511,"WASKESIU LAKE","1996",10688
"2537",99113512,"WASKESIU LAKE","1934",3402
"2538",99113513,"WATROUS","1953",3046
"2539",99113514,"WATROUS 2","1963",3047
"2540",99113515,"WATROUS EAST","1996",10785
"2541",99113516,"WAWOTA","1977",3048
"2542",99113517,"WAWOTA EXP ST","1954",3049
"2543",99113518,"WEEKES","1948",3456
"2544",99113519,"WEIRDALE","1985",3347
"2545",99113520,"WELDON","1986",3348
"2546",99113521,"WEST POPLAR RIVER","1956",3201
"2547",99113522,"WEYBURN","1996",10666
"2548",99113523,"WEYBURN","1900",3050
"2549",99113524,"WEYBURN 2","1975",3051
"2550",99113525,"WHITE FOX CDA EPF","1951",3430
"2551",99113526,"WHITESAND DAM","1937",3403
"2552",99113527,"WHITEWOOD","1902",3052
"2553",99113528,"WILCOX","1952",3053
"2554",99113529,"WILLMAR","1948",3054
"2555",99113530,"WILLOW CREEK","1978",3203
"2556",99113531,"WILLOW CREEK","1910",3202
"2557",99113532,"WISHART","1966",3055
"2558",99113533,"WITCHEKAN","1923",3404
